secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
4371,0,138,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4372,0,138,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4373,0,138,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4374,0,138,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4375,0,137,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4376,0,136,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4377,0,133,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4378,0,131,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4379,0,131,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4380,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4381,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4382,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4383,0,128,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4384,0,127,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4385,0,128,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4386,0,128,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4387,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4388,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4389,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4390,0,130,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4391,0,130,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4392,0,130,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4393,0,131,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4394,0,131,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4395,0,130,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4396,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4397,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4398,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4399,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4400,0,129,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4401,0,128,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4402,0,127,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4403,0,126,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4404,0,126,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4405,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4406,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4407,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4408,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4409,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4410,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4411,0,125,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4412,0,124,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4413,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4414,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4415,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4416,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4417,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4418,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4419,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4420,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4421,0,123,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4422,0,124,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4423,0,124,12.5449,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4424,0,124,12.5453,1.5804,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4425,0,124,12.546,2.484,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4426,0,123,12.5468,3.0564,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4427,0,122,12.5478,3.4596,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4428,0,122,12.5488,3.762,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4429,0,121,12.5499,3.9636,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4430,0,120,12.5511,4.1652,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4431,0,119,12.5523,4.2984,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4432,0,118,12.5535,4.4352,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4433,0,118,12.5548,4.5,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4434,0,117,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4435,0,117,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4436,0,117,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4437,0,117,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4438,0,118,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4439,0,118,12.5548,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4440,0,118,12.5552,1.4436,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4441,0,118,12.5558,2.2824,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4442,0,118,12.5566,2.8548,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4443,0,118,12.5575,3.258,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4444,0,118,12.5585,3.5604,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4445,0,118,12.5595,3.7944,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4446,0,119,12.5607,3.9636,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4447,0,119,12.5618,4.1328,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4448,0,119,12.563,4.266,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4449,0,119,12.5642,4.3992,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4450,0,119,12.5655,4.5,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4451,0,119,12.5667,4.5684,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4452,0,119,12.568,4.6368,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4453,0,118,12.5693,4.7016,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4454,0,118,12.5706,4.7376,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4455,0,118,12.572,4.77,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4456,0,118,12.5733,4.8024,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4457,0,118,12.5747,4.8708,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4458,0,119,12.576,4.9392,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4459,0,119,12.5774,4.9716,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4460,0,120,12.5788,4.9716,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4461,0,121,12.5802,5.004,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4462,0,121,12.5816,5.04,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4463,0,122,12.583,5.0724,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4464,0,122,12.5844,5.1408,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4465,0,122,12.5844,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4466,0,121,12.5844,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4467,0,121,12.5844,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4468,0,121,12.5848,1.4436,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4469,0,120,12.5855,2.3508,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4470,0,120,12.5863,2.9556,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4471,0,120,12.5872,3.3912,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4472,0,120,12.5883,3.6936,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4473,0,120,12.5893,3.9312,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4474,0,120,12.5905,4.0968,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4475,0,120,12.5917,4.266,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4476,0,120,12.5929,4.3992,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4477,0,120,12.5942,4.536,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4478,0,120,12.5942,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4479,0,120,12.5942,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4480,0,120,12.5942,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4481,0,121,12.5946,1.4796,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4482,0,121,12.5952,2.3832,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4483,0,122,12.596,2.988,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4484,0,122,12.597,3.4596,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4485,0,121,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4486,0,121,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4487,0,120,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4488,0,120,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4489,0,119,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4490,0,119,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4491,0,118,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4492,0,118,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4493,0,117,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4494,0,116,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4495,0,116,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4496,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4497,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4498,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4499,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4500,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4501,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4502,0,115,12.597,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4503,0,115,12.5974,1.5444,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4504,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4505,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4506,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4507,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4508,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4509,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4510,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4511,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4512,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4513,0,115,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4514,0,116,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4515,0,117,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4516,0,118,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4517,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4518,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4519,0,120,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4520,0,120,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4521,0,120,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4522,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4523,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4524,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4525,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4526,0,120,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4527,0,120,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4528,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4529,0,119,12.5974,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4530,0,119,12.5978,1.4436,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4531,0,119,12.5985,2.3832,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4532,0,119,12.5993,3.024,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4533,0,119,12.6003,3.4596,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4534,0,120,12.6013,3.7296,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4535,0,121,12.6024,3.9636,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4536,0,121,12.6036,4.1328,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4537,0,122,12.6048,4.266,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4538,0,122,12.606,4.3992,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4539,0,122,12.6073,4.536,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4540,0,122,12.6085,4.6692,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4541,0,121,12.6099,4.8024,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4542,0,121,12.6113,4.9032,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4543,0,120,12.6126,4.9716,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4544,0,120,12.614,5.04,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4545,0,120,12.6154,5.1048,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4546,0,119,12.6169,5.1408,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4547,0,119,12.6183,5.1732,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4548,0,119,12.6198,5.2056,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4549,0,118,12.6212,5.2416,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4550,0,118,12.6227,5.2416,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4551,0,118,12.6241,5.274,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4552,0,117,12.6256,5.274,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4553,0,117,12.6256,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4554,0,117,12.6256,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4555,0,117,12.6256,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4556,0,117,12.6256,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4557,0,117,12.6256,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4558,0,117,12.626,1.4796,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4559,0,117,12.6267,2.3832,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4560,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4561,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4562,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4563,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4564,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4565,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4566,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4567,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4568,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4569,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4570,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4571,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4572,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4573,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4574,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4575,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4576,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4577,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4578,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4579,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4580,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4581,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4582,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4583,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4584,0,116,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4585,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4586,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4587,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4588,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4589,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4590,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
4591,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4592,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4593,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4594,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4595,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4596,0,119,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4597,0,119,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4598,0,119,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4599,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4600,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4601,0,118,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
4602,0,117,12.6267,0,0,0,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
